id,name,description,sku,price,permalink,created_at
205,"5mL | 20G x 1 1/2"" - BD Luer-Lok™ Syringes with PrecisionGlide™ Needles | 100 per Box",BD The 5 mL Luer-Lok™ Syringes with PrecisionGlide™ Needles are latex-free devices that feature a clear barrel with easy-to-read and bold scales. Needle & Syringe Sterile Quantity: 100 Each per Box,BD-309635,68.99,https://c6.ca/collections/syringes-blood-draw/products/5ml-20g-x-1-1-2-bd-luer-lok%E2%84%A2-syringes-with-precisionglide%E2%84%A2-needles-100-per-box,2024-03-18 16:29:11
206,"10mL | 20G x 1 1/2"" - BD Luer-Lok™ Syringes with PrecisionGlide™ Needles | 100 per Box",BD The 10 mL Luer-Lok™ Syringes with PrecisionGlide™ Needles are latex-free devices that feature a clear barrel with easy-to-read and bold scales. Needle & Syringe Sterile Quantity: 100 Each per Box,BD-309645,75.99,https://c6.ca/collections/syringes-blood-draw/products/10ml-20g-x-1-1-2-bd-luer-lok%E2%84%A2-syringes-with-precisionglide%E2%84%A2-needles-100-per-box,2024-03-18 16:29:11
207,"10mL | 21G x 1"" - BD Luer-Lok™ Syringes with PrecisionGlide™ Needles | 100 per Box",BD The 10 mL Luer-Lok™ Syringes with PrecisionGlide™ Needles are latex-free devices that feature a clear barrel with easy-to-read and bold scales. Needle & Syringe Sterile Quantity: 100 Each per Box,BD-309642,75.99,https://c6.ca/collections/syringes-blood-draw/products/10ml-21g-x-1-bd-luer-lok%E2%84%A2-syringes-with-precisionglide%E2%84%A2-needles-100-per-box,2024-03-18 16:29:11
208,"0.5mL | 27G x 1/2"" - BD Tuberculin Syringe with Permanently Attached Needle | 100 per Box","BD Single-use and permanently attached needle Eliminate needle removal & improved dosage accuracy Bold & clear scale markings Easy to control & reduce patient risk 27G x ½"" Needle Gauge & ½mL Syringe Capacity Quantity: 100 Each per Box",BD-305620,57.99,https://c6.ca/collections/syringes-blood-draw/products/0-5ml-27g-x-1-2-bd-tuberculin-syringe-with-permanently-attached-needle-100-per-box,2024-03-18 16:29:11
209,"0.5mL | 30G x 5/16"" - BD Safetyglide™ Insulin Syringes | 100 per Box",BD Latex-free & Secure Syringe Single-Handed Activation & virtually no splatter Leaves no negative impact on patient Quantity: 100 Each per Box,BD-305934,107.99,https://c6.ca/collections/syringes-blood-draw/products/0-5ml-30g-x-5-16-bd-safetyglide%E2%84%A2-insulin-syringes-100-per-box,2024-03-18 16:29:11
210,"1mL | 29G x 1/2"" - BD Safetyglide™ Insulin Syringes | 100 per Box",BD Latex-free & Secure Syringe Single-Handed Activation & virtually no splatter Leaves no negative impact on patient Quantity: 100 Each per Box,BD-305930,107.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-29g-x-1-2-bd-safetyglide%E2%84%A2-insulin-syringes-100-per-box,2024-03-18 16:29:11
211,"0.5mL | 29G x 1/2"" - BD Safetyglide™ Insulin Syringes | 100 per Box",BD Latex-free & Secure Syringe Single-Handed Activation & virtually no splatter Leaves no negative impact on patient Quantity: 100 Each per Box,BD-305932,107.99,https://c6.ca/collections/syringes-blood-draw/products/0-5ml-29g-x-1-2-bd-safetyglide%E2%84%A2-insulin-syringes-100-per-box,2024-03-18 16:29:11
212,"0.3mL | 29G x 1/2"" - BD Safetyglide™ Insulin Syringes | 100 per Box",BD Latex-free & Secure Syringe Single-Handed Activation & virtually no splatter Leaves no negative impact on patient Quantity: 100 Each per Box,BD-305935,119.99,https://c6.ca/collections/syringes-blood-draw/products/0-3ml-29g-x-1-2-bd-safetyglide%E2%84%A2-insulin-syringes-100-per-box,2024-03-18 16:29:11
213,"0.3mL | 31G x 5/16"" - BD Safetyglide™ Insulin Syringes | 100 per Box",BD Latex-free & Secure Syringe Single-Handed Activation & virtually no splatter Leaves no negative impact on patient Quantity: 100 Each per Box,BD-305937,129.99,https://c6.ca/collections/syringes-blood-draw/products/0-3ml-31g-x-5-16-bd-safetyglide%E2%84%A2-insulin-syringes-100-per-box,2024-03-18 16:29:11
214,"23G x 1 1/2"" - BD Integra™ Hypodermic Needles | Retracting Needle | 100 per Box",BD Extremely low waste space Reduce medication waste and cost Minimizes splatter after activation Quantity: 100 Each per Box,BD-305313,46.99,https://c6.ca/collections/syringes-blood-draw/products/23g-x-1-1-2-bd-integra%E2%84%A2-hypodermic-needles-retracting-needle-100-per-box,2024-03-18 16:29:11
215,"25G x 1"" - BD SafetyGlide™ Needle Only | Box of 50",BD SafetyGlide™ Hypodermic Needle Promotes Patient Comfort Activation-Assist™ Technology for Fast & Easy Needletip Shielding Simple Construction for Single-Handed Activation Virtually No Change in Technique Quantity: 50 Each per Box,BD-305916,32.99,https://c6.ca/collections/syringes-blood-draw/products/25g-x-1-bd-safetyglide%E2%84%A2-needle-only-box-of-50,2024-03-18 16:29:11
216,"26G x 3/8"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-305110,12.99,https://c6.ca/collections/syringes-blood-draw/products/26g-x-3-8-precisionglide-needle-100-per-box,2024-03-18 16:29:11
217,"27G x 1/2"" - BD Eclipse™ Hypodermic Safety Needle Only | Box of 100","BD The BD Eclipse Needle with pivoting needle technology marks an addition to the growing family of BD safety injection products. With the introduction of this single-handed, needle-based safety injection device, BD now offers one technology for both injection and blood collection applications. The BD Eclipse Needle also features BD PrecisionGlide needle technology and a bevel-oriented needle that facilitates low angle injections. Single-handed activation No hard surface required for activation Bevel-oriented needle allows for low-angle injections Needle-based design facilitates standardization and SKU reduction",BD-305758,52.99,https://c6.ca/collections/syringes-blood-draw/products/27g-x-1-2-bd-eclipse%E2%84%A2-hypodermic-safety-needle-only-box-of-100,2024-03-18 16:29:11
218,"23G x 1"" - PrecisionGlide Needle | Thin Wall | 100 per Box",BD Needle only Thin-Wall with Large Inner Diameter Single-Use and Sterile Translucent & Color-Coded Polypropylene Hub Promotes Patient Comfort and Clinical Efficiency Quantity: 100 Each per Box,BD-305193,12.99,https://c6.ca/collections/syringes-blood-draw/products/23g-x-1-precisionglide-needle-thin-wall-100-per-box,2024-03-18 16:29:11
219,"23G x 1"" - BD SafetyGlide™ Needle Only | Box of 50",BD SafetyGlide™ Hypodermic Needle Promotes Patient Comfort Activation-Assist™ Technology for Fast & Easy Needletip Shielding Simple Construction for Single-Handed Activation Virtually No Change in Technique Quantity: 50 Each per Box,BD-305902,35.99,https://c6.ca/collections/syringes-blood-draw/products/23g-x-1-bd-safetyglide%E2%84%A2-needle-only-box-of-50,2024-03-18 16:29:11
220,20mL - BD Slip Tip Syringe | Box of 48,BD Syringe only Latex-Free & Sterile Device Clear Polycarbonate Barrel Feature bold scale markings Made with a Tapered positive plunger rod Slip-Tip thread,BD-302831,73.99,https://c6.ca/collections/syringes-blood-draw/products/20ml-bd-slip-tip-syringe-box-of-48,2024-03-18 16:29:11
221,30mL - BD Luer Lock Syringe | Box of 56,BD Syringe only Latex-Free & Sterile Device Clear Polycarbonate Barrel Feature bold scale markings Made with a Tapered positive plunger rod Luer-Lok thread,BD-302832,99.99,https://c6.ca/collections/syringes-blood-draw/products/30ml-bd-luer-lock-syringe-box-of-56,2024-03-18 16:29:11
222,30mL - BD Slip Tip Syringe | Box of 56,BD Syringe only Latex-Free & Sterile Device Clear Polycarbonate Barrel Feature bold scale markings Made with a Tapered positive plunger rod Slip Tip thread,BD-302833,99.99,https://c6.ca/collections/syringes-blood-draw/products/30ml-bd-slip-tip-syringe-box-of-56,2024-03-18 16:29:11
223,"1mL | 26G x 3/8"" - Terumo® Syringe and Needle Combination | 100 per Box","terumo Ultra-Clear Barrels Bold, Precise Scale Markings for Accurate Dosing Smooth Plunger Action Latex-Free and Sterile Tamper Evident Peel Packs Quantity: 100 Each per Box",TER-SS01T2609,30.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-26g-x-3-8-terumo%C2%AE-syringe-and-needle-combination-100-per-box,2024-03-18 16:29:11
224,5% Dextrose IV Solution | 500mL,B. Braun Sterile Non-pyrogenic,BB-L5101,10.99,https://c6.ca/collections/syringes-blood-draw/products/5-dextrose-iv-solution-500ml,2024-03-18 16:29:11
225,"3mL | 21G x 1 1/2"" - Terumo® Syringe and Needle Combination | 100 per Box","terumo Ultra-Clear Barrels Bold, Precise Scale Markings for Accurate Dosing Smooth Plunger Action Latex-Free and Sterile Tamper Evident Peel Packs Quantity: 100 Each per Box",TER-SS03L2138,28.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-21g-x-1-1-2-terumo%C2%AE-syringe-and-needle-combination-100-per-box,2024-03-18 16:29:11
226,"3mL | 20G x 1 1/2"" - Terumo® Syringe and Needle Combination | 100 per Box","terumo Ultra-Clear Barrels Bold, Precise Scale Markings for Accurate Dosing Smooth Plunger Action Latex-Free and Sterile Tamper Evident Peel Packs Quantity: 100 Each per Box",TER-SS03L2038,28.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-20g-x-1-1-2-terumo%C2%AE-syringe-and-needle-combination-100-per-box,2024-03-18 16:29:11
227,Sharps Collector | Yellow | 3.1L,BD Yellow Durable Stable Closable Leak Proof Puncture resistant,BD-300466,12.99,https://c6.ca/collections/syringes-blood-draw/products/sharps-collector-yellow-3-1l,2024-03-18 16:29:11
228,5% Dextrose IV Solution | 1000mL,B. Braun Sterile Non-pyrogenic,BB-L5100,15.49,https://c6.ca/collections/syringes-blood-draw/products/5-dextrose-iv-solution-1000ml,2024-03-18 16:29:11
229,"25G x 5/8"" - BD SafetyGlide™ Needle Only | Box of 50",BD SafetyGlide™ Hypodermic Needle Promotes Patient Comfort Activation-Assist™ Technology for Fast & Easy Needletip Shielding Simple Construction for Single-Handed Activation Virtually No Change in Technique Quantity: 50 Each per Box,BD-305901,32.99,https://c6.ca/collections/syringes-blood-draw/products/25g-x-5-8-bd-safetyglide%E2%84%A2-needle-only-box-of-50,2024-03-18 16:29:11
230,"3mL | 23G x 1"" - BD Eclipse™ Luer Lock Syringe + Safety Needle | 50 per Box",BD The BD Eclipse™ needle is a pivoting-shield needle for efficient safety during activation. The needle is bevel oriented to the safety cover to facilitate low-angle injections. Needle & Syringe Sterile Quantity: 50 Each per Box Single-use Latex-free,BD-305782,38.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-23g-x-1-bd-eclipse%E2%84%A2-luer-lock-syringe-safety-needle-50-per-box,2024-03-18 16:29:11
231,3mL - BD PosiFlush™ Normal Prefilled Saline Syringes | Box of 30,BD Prefilled Syringes 0.9% Sodium Chloride Terminal sterilization Standard 10 mL diameter Color-coded for easy identification Quantity: 30 Each per Box,BD-306544,34.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-bd-posiflush%E2%84%A2-sp-prefilled-saline-syringes-box-of-30,2024-03-18 16:29:11
232,5mL - BD Clear Barrel Oral Syringe | Tip Cap | Box of 100,BD Reliable and High-Quality Syringe System Accurate and Easy-to-Read Scale Markings Reduce Risk of Incorrect Medication Doses Syringe with Tip Cap Quantity: 100 Each per Box,BD-305218,62.99,https://c6.ca/collections/syringes-blood-draw/products/5ml-bd-clear-barrel-oral-syringe-tip-cap-box-of-100,2024-03-18 16:29:11
233,"23G x 1 1/2"" - SurGuard®3 Safety Needles | Box of 100",terumo Terumo SurGuard®3 Safety Needles are the sharpest among major brands tested. Sharper needles mean more comfortable injections for patients. 3 modes of activation thumb fi­nger hard surface Separate finger/thumb grips with non-slip surfaces Both hub and needle locks for security post activation Compatible with standard luer slip and luer lock syringes Latex free,TER-SG3-2338,49.99,https://c6.ca/collections/syringes-blood-draw/products/23g-x-1-1-2-surguard%C2%AE3-safety-needles-box-of-100,2024-03-18 16:29:11
234,"18G x 1 1/2"" - SOL-M™ Hypodermic Needle | 100 per Box",Sol-M Extra needle sharpness: Minimizes patient discomfort Translucent hubs: Ease of flashback confirmation Special needle lubrication: Improves injection comfort Quantity: 100 Each per Box,SOLM-111815,7.99,https://c6.ca/collections/syringes-blood-draw/products/18g-x-1-1-2-sol-m%E2%84%A2-hypodermic-needle-100-per-box,2024-03-18 16:29:11
235,50mL - BD Luer Lock Syringe | Box of 40,"BD 50 mL BD™ syringe with BD Luer-Lok™ tip. Graduation - 1 mL , 2 oz in 1/4 oz. BD™ syringes feature a clear barrel with bold scale markings, tapered plunger rod for ease of aspiration, positive plunger rod stop, and an added BD Luer-Lok™ thread for increased secure connection. Packaging is clearly labeled latex free. Syringe only Luer Lok Sterile Single-use Latex-free Specifications Technical information about the product here. Fill Volume (Syringe Scale Markings) 50 mL Box Length (mm) 352.425 Box Width (mm) 260.35 Box Height 168.275 Shelf Pack Quantity (Eaches) 40 Needle Hub Type BD Luer-Lok™ tip Syringe Tip Type BD Luer-Lok™ tip Disposable Disposable, Single-Use Typical Application General Use",BD-309653,119.99,https://c6.ca/collections/syringes-blood-draw/products/luer-lock-syringe-50ml-box-of-40,2024-03-18 16:29:11
236,"27G x 1/2"" - SurGuard®3 Safety Needles | Box of 100",terumo Terumo SurGuard®3 Safety Needles are the sharpest among major brands tested. Sharper needles mean more comfortable injections for patients. 3 modes of activation thumb fi­nger hard surface Separate finger/thumb grips with non-slip surfaces Both hub and needle locks for security post activation Compatible with standard luer slip and luer lock syringes Latex free,TER-SG3-2713,50.99,https://c6.ca/collections/syringes-blood-draw/products/27g-x-1-2-surguard%C2%AE3-safety-needles-box-of-100,2024-03-18 16:29:11
237,3mL - Terumo Hypodermic Syringes without Needle (Slip Tip) | Box of 100,terumo Integrated plunger stop which helps prevent the plunger from being accidentally pulled out. Syringe only Latex-free Slip tip No needle included Bold scale markings,TER-SS03S,34.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-terumo-hypodermic-syringes-without-needle-slip-tip-box-of-100,2024-03-18 16:29:11
238,"0.5mL | 30G x 5/16"" - BD Ultra-Fine™ Insulin Syringes | 10 per Pack",BD Latex-free & Secure Syringe Polypropylene hub Designed with large dose unit markings Quantity: 10 Each per Pack,BD-320468-10,9.99,https://c6.ca/collections/syringes-blood-draw/products/0-5ml-30g-x-5-16-bd-ultra-fine%E2%84%A2-insulin-syringes-10-per-pack,2024-03-18 16:29:11
239,"10mL | 18G x 1 1/2"" - BD Syringe with Blunt Fill Needle & Luer-Lok™ Tip | 100 per Box",BD The BD Syringe with Blunt Fill Needle & Luer-Lok™ Tip is an easy-to-use and lower cost device designed to focus on various ranges of medication preparation needs. Needle & Syringe Sterile Quantity: 100 Each per Box,BD-305064,60.99,https://c6.ca/collections/syringes-blood-draw/products/10ml-18g-x-1-1-2-bd-syringe-with-blunt-fill-needle-luer-lok%E2%84%A2-tip-100-per-box,2024-03-18 16:29:11
240,"1mL | 25G x 5/8"" - BD Slip-Tip Tuberculin Syringe with Detachable Needle | 100 per Box",BD Slip-Tip & Detachable Needle Regular bevel & wall needle Improved dosage accuracy Bold & clear scale markings Easy to control & reduce patient risk Quantity: 100 Each per Box,BD-309626,53.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-25g-x-5-8-bd-slip-tip-tuberculin-syringe-with-detachable-needle-100-per-box,2024-03-18 16:29:11
241,Sharps Collector | Yellow | 5.1L,BD Yellow Durable Stable Closable Leak Proof Puncture resistant,BD-300974,30.99,https://c6.ca/collections/syringes-blood-draw/products/sharps-collector-yellow-5-1l,2024-03-18 16:29:11
242,"3mL | 22G x 1 1/2"" - Terumo® Syringe and Needle Combination | 100 per Box","terumo Ultra-Clear Barrels Bold, Precise Scale Markings for Accurate Dosing Smooth Plunger Action Latex-Free and Sterile Tamper Evident Peel Packs Quantity: 100 Each per Box",TER-SS03L2238,30.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-22g-x-1-1-2-terumo%C2%AE-syringe-and-needle-combination-100-per-box,2024-03-18 16:29:11
243,"1mL | 29G x 1/2"" - BD Lo-Dose™ Ultra-Fine™ Insulin Syringes | 200 per Case",BD Sterile & Single-Use Syringes Thin-Wall Technology Round Hub Design Clear Scale Numbers Wider Units Spacing Quantity: 200 per Case,BD-324704,119.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-29g-x-1-2-bd-lo-dose%E2%84%A2-ultra-fine%E2%84%A2-insulin-syringes-200-per-case,2024-03-18 16:29:11
244,"0.9% Sodium Chloride Subcutaneous Fluids, USP | 50mL","B. Braun 0.9% Sodium Chloride Injection USP is indicated for extracellular fluid replacement, treatment of metabolic alkalosis in the presence of fluid loss and mild sodium depletion Does not contain PVC or DEHP PAB (Partial Additive Bag): No overwrap, Rigid port system, Tramper-evident caps Sterile, nonpyrogenic injection without bacteriostatic agents for intravenous administration Specific Gravity: 1.0006",BB-S8004-538400,8.99,https://c6.ca/collections/syringes-blood-draw/products/0-9-sodium-chloride-subcutaneous-fluids-usp-50ml,2024-03-18 16:29:11
245,"3mL | 25G x 1"" - Terumo® Syringe and Needle Combination | 100 per Box","terumo Ultra-Clear Barrels Bold, Precise Scale Markings for Accurate Dosing Smooth Plunger Action Latex-Free and Sterile Tamper Evident Peel Packs Quantity: 100 Each per Box",TER-SS03L2525,29.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-25g-x-1-terumo%C2%AE-syringe-and-needle-combination-100-per-box,2024-03-18 16:29:11
246,BD Saf-T-Intima | IV Safety System with Y-Adapter | 0.7 x 19 mm,"BD BD Saf-T-Intima™ IV catheter safety system (0.7 mm x 19 mm) made of BD Vialon™ biomaterial. Has wings, extension tubing and Y adapter. (25/sp, 200/ca) Covered – Following catheter insertion, the needle is withdrawn and automatically covered in a unique telescoping safety chamber. Closed – The multipurpose design features an integral extension set with a slide clamp and unique Y adapter that can give you the closed system you want in peripheral venous access (Y adapter available on select catalog #'s). Complete – Combines needlestick protection with a virtually bloodless start for unrivaled safety in IV therapy. The removable PRN lets you connect your choice of needleless injection devices or infusion lines to either the port or on the Y adapter (Y adapter available on select catalog #'s). Quantity: 25 Each per Box",BD-383319-X,11.99,https://c6.ca/collections/syringes-blood-draw/products/bd-saf-t-intima-safety-system-with-y-adapter-0-7-x-19-mm,2024-03-18 16:29:11
247,5mL - BD Luer Lock Syringe | Box of 125,"BD 5mL Luer-Lok syringe only, sterile, single use BD™ syringes feature a clear barrel with bold scale markings, tapered plunger rod for ease of aspiration, positive plunger rod stop, and an added BD Luer-Lok™ thread for increased secure connection. Packaging is clearly labeled latex free. Syringe only Luer Lok Sterile Single-use Latex-free Specifications Technical information about the product here. Fill Volume (Syringe Scale Markings) 5 mL Box Length (mm) 349 Box Width (mm) 145 Box Height 201 Shelf Pack Quantity (Eaches) 125 Needle Hub Type BD Luer-Lok™ tip Syringe Tip Type BD Luer-Lok™ tip Disposable Disposable, Single-Use Typical Application General Use",BD-309646,49.99,https://c6.ca/collections/syringes-blood-draw/products/luer-lock-syringe-5ml-box-of-125,2024-03-18 16:29:11
248,"25G x 5/8"" - BD Eclipse™ Hypodermic Safety Needle Only | Box of 100","BD The BD Eclipse Needle with pivoting needle technology marks an addition to the growing family of BD safety injection products. With the introduction of this single-handed, needle-based safety injection device, BD now offers one technology for both injection and blood collection applications. The BD Eclipse Needle also features BD PrecisionGlide needle technology and a bevel-oriented needle that facilitates low angle injections. Single-handed activation No hard surface required for activation Bevel-oriented needle allows for low-angle injections Needle-based design facilitates standardization and SKU reduction",BD-305759,47.99,https://c6.ca/collections/syringes-blood-draw/products/bd-eclipse%E2%84%A2-hypodermic-safety-needle-only-box-of-100-25g-x-5-8-in,2024-03-18 16:29:11
249,"3mL | 22G x 1 1/2"" Syringe & Safety Needle Combo | Box of 50","Sol-M The SOL-CARE™ safety needle allows for single-handed activation of safety feature. The safety mechanism is an integrated part of the needle and provides an audible “click” to indicate safety activation. The needles can be used with any standard luer lock or slip tip syringes. Bevel up needle allows for low angle injections. Once activated, the needle remains securely fastened via a double lock mechanism. Easy to use, easy to handle while wearing gloves One-handed technique for activation of the integrated safety shield via 3 methods: finger; thumb and hand; or hard surface The color-coded safety shield and needle hub provide easy identication of the needle size The bevel up needle allows for positive identication of the bevel position and facilitates low angled injections without interference of the safety cover Both hands remain behind the needle during activation of the safety feature on hard surface An audible click and visible change indicate activation of the safety cover The needle remains securely locked with a double-lock mechanism once activated to provide added security Compatible with both standard luer lock and luer slip tip syringes",SOLM-32215SN,33.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-22g-x-1-1-2-syringe-safety-needle-combo-box-of-50,2024-03-18 16:29:11
250,"27G x 1 1/2"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-301629,39.99,https://c6.ca/collections/syringes-blood-draw/products/27g-x-1-1-2-precisionglide-needle-100-per-box,2024-03-18 16:29:11
251,"18G x 1"" - SOL-M™ Hypodermic Needle | 100 per Box",Sol-M Extra needle sharpness: Minimizes patient discomfort Translucent hubs: Ease of flashback confirmation Special needle lubrication: Improves injection comfort Quantity: 100 Each per Box,SOLM-111810,7.99,https://c6.ca/collections/syringes-blood-draw/products/18g-x-1-sol-m%E2%84%A2-hypodermic-needle-100-per-box,2024-03-18 16:29:11
252,"25G x 5/8"" - Syringe & Safety Needle Combo | Box of 50","Sol-M The SOL-CARE™ safety needle allows for single-handed activation of safety feature. The safety mechanism is an integrated part of the needle and provides an audible “click” to indicate safety activation. The needles can be used with any standard luer lock or slip tip syringes. Bevel up needle allows for low angle injections. Once activated, the needle remains securely fastened via a double lock mechanism. Easy to use, easy to handle while wearing gloves One-handed technique for activation of the integrated safety shield via 3 methods: finger; thumb and hand; or hard surface The color-coded safety shield and needle hub provide easy identication of the needle size The bevel up needle allows for positive identication of the bevel position and facilitates low angled injections without interference of the safety cover Both hands remain behind the needle during activation of the safety feature on hard surface An audible click and visible change indicate activation of the safety cover The needle remains securely locked with a double-lock mechanism once activated to provide added security Compatible with both standard luer lock and luer slip tip syringes",SOLM-32558SN,33.99,https://c6.ca/collections/syringes-blood-draw/products/syringe-safety-needle-combo-1ml-w-25g-x-5-8-box-of-50,2024-03-18 16:29:11
253,"22G x 1 1/2"" - SOL-M™ Hypodermic Needle | 100 per Box",Sol-M Extra needle sharpness: Minimizes patient discomfort Translucent hubs: Ease of flashback confirmation Special needle lubrication: Improves injection comfort Quantity: 100 Each per Box,SOLM-112215,6.99,https://c6.ca/collections/syringes-blood-draw/products/22g-x-1-1-2-sol-m%E2%84%A2-hypodermic-needle-100-per-box,2024-03-18 16:29:11
254,"3mL | 25G x 1"" - BD Eclipse™ Luer Lock Syringe + Safety Needle | 50 per Box",BD The BD Eclipse™ needle is a pivoting-shield needle for efficient safety during activation. The needle is bevel oriented to the safety cover to facilitate low-angle injections. Needle & Syringe Sterile Quantity: 50 Each per Box Single-use Latex-free,BD-305787,38.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-25g-x-1-bd-eclipse%E2%84%A2-luer-lock-syringe-safety-needle-50-per-box,2024-03-18 16:29:11
255,"25G x 1"" - BD Eclipse™ Hypodermic Safety Needle Only | Box of 100","BD The BD Eclipse Needle with pivoting needle technology marks an addition to the growing family of BD safety injection products. With the introduction of this single-handed, needle-based safety injection device, BD now offers one technology for both injection and blood collection applications. The BD Eclipse Needle also features BD PrecisionGlide needle technology and a bevel-oriented needle that facilitates low angle injections. Single-handed activation No hard surface required for activation Bevel-oriented needle allows for low-angle injections Needle-based design facilitates standardization and SKU reduction",BD-305761,47.99,https://c6.ca/collections/syringes-blood-draw/products/bd-eclipse%E2%84%A2-hypodermic-safety-needle-only-box-of-100-25g-x-1-in,2024-03-18 16:29:11
256,10mL - BD PosiFlush™ Normal Saline Syringe | Box of 30,C6.ca Cost-effective Vial-Based Syringes Reduce Syringe-Induced Blood Reflux Unique Syringe Design Clear Barrel for Great Visibility Consistent 10-mL barrel diameter Quantity: 30 Each per Box,BD-306547,34.99,https://c6.ca/collections/syringes-blood-draw/products/10ml-bd-posiflush%E2%84%A2-normal-saline-syringe-box-of-30,2024-03-18 16:29:11
257,"30G x 1/2"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-305106,36.99,https://c6.ca/collections/syringes-blood-draw/products/30g-x-1-2-precisionglide-needle-100-per-box,2024-03-18 16:29:11
258,"20G x 1"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-305175,12.99,https://c6.ca/collections/syringes-blood-draw/products/20g-x-1-precisionglide-needle-100-per-box,2024-03-18 16:29:11
259,"25G x 1 1/2"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-305127,12.99,https://c6.ca/collections/syringes-blood-draw/products/25g-x-1-1-2-precisionglide-needle-100-per-box,2024-03-18 16:29:11
260,"23G x 1"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-305145,12.99,https://c6.ca/collections/syringes-blood-draw/products/23g-x-1-precisionglide-needle-100-per-box,2024-03-18 16:29:11
261,"21G x 1"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-305165,12.99,https://c6.ca/collections/syringes-blood-draw/products/21g-x-1-precisionglide-needle-100-per-box,2024-03-18 16:29:11
262,"3mL | 23G x 1"" - BD Luer-Lok™ Syringes with PrecisionGlide™ Needles | 100 per Box",BD The BD 3 mL Luer-Lok™ Syringes with PrecisionGlide™ Needles are latex-free devices that feature a clear barrel with easy-to-read and bold scales. Needle & Syringe Sterile Quantity: 100 Each per Box,BD-309571,39.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-23g-x-1-bd-luer-lok%E2%84%A2-syringes-with-precisionglide%E2%84%A2-needles-100-per-box,2024-03-18 16:29:11
263,Accel (Accelerated Hydrogen Peroxide) Prevention RTU Surface Disinfectant Wipes | 160 Wipes,"accel Accel provides comfort and confidence that commonly touched surfaces and non-critical instruments are rendered safe to use. PREVention is the product of choice for BOTH environmental responsibility and exceptional product performance. Intermediate level disinfectant. Clean and disinfect high-touch surfaces in 3 minutes Compatible with most hard, non-porous surfaces AHP active technology breaks down to oxygen and water after use No VOCs, no added fragrance and no NPEs Convenient pre-moistened wipes clean and disinfect in one labor-saving step Delivers fast, effective cleaning performance Virucidal, Bactericidal, Tuberculocidal and Fungicidal all in 3 minutes Also a 30-second broad-spectrum sanitizer",DSEY-100906721,26.99,https://c6.ca/collections/cleaners-disinfectants/products/accel-prevention-ready-to-use-surface-disinfectant-wipes-160-wipes,2024-03-18 16:29:11
